,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9
2008_11,-0.11799363218968374,-0.09251612812979554,-0.1782898292365956,-0.1174373368261235,-0.20209406862654025,-0.07562008740217624,-0.1723935959605086,-0.14011456817153864,-0.18622450276880675,-0.06970991249293032
2008_12,-0.028406130843114472,-0.03326994547820193,-0.08063916491615737,-0.0009229924271783684,-0.00019449469717691095,-0.07059092169413728,-0.021824908769247815,-0.06312825345254264,-0.09794056152438291,-0.0311100775476173
2009_1,0.015191154462464496,0.05243232492262018,0.05403784483678209,0.06647005863086049,0.03383063150032873,0.1308900214752186,0.2240961253099621,0.4514977384255814,0.06889417942882357,32.56694378360005
2009_2,0.031179440374108136,-0.035360961529689226,-0.004905734578832438,0.005056536262409472,-0.0011472011832509676,0.019819240036253016,0.0026322757515043482,0.006666108543753574,-0.015546184219453623,1.2174777030749233
2009_3,0.12940255914191182,0.19741666610723124,0.2657289041051877,0.22670782390255922,0.23206803673017093,0.2518782036923121,0.34770527214111585,0.26075269886588914,0.27514160735212373,0.21633457115820434
2009_4,0.11810078557375822,0.06950809075599752,0.10302858920138092,0.08268959499627977,0.06165384851502765,0.08477487460690439,0.11730227324990206,0.11358504417155632,0.07289337350502337,0.09568504042446842
2009_5,0.07449476583740894,0.19417696845331642,0.08485407755385872,0.07779961293313294,0.16454075749543712,0.14154175811459507,0.17561731700826072,0.12856028279944515,0.13609819816233945,0.1418922182298442
2009_6,0.013417371269340214,0.019708994424151843,0.0019852156464294952,0.051253410721321106,-0.014723393324302569,0.019032688281604475,0.007784757341884837,0.07504718402656987,0.1313250770461309,0.012367996321532737
2009_7,0.0651467263367872,0.09607351413475367,0.1079609387084892,6.160329912658016,0.09277619992495865,0.12309563710338522,0.16393176061854117,0.1360257074519286,0.12076070054916546,0.17101495999591762
2009_8,0.049305644105729296,0.02636774522183103,-0.03142172743348521,0.03327430013738697,0.06220429883615403,-0.0025345683485852475,0.021151956571308823,-0.00225712777818487,0.06720200885616288,0.09171513612320346
2009_9,0.009119671425085624,-0.00044392834585088846,-0.050458886460146346,-0.0038700329503335335,-0.02345804004942823,-0.009667058904445469,-0.00422877643502882,-0.019000100591877775,-0.03933647640043235,-0.08414522952247101
2009_10,0.02396135421187798,0.02948132185746291,0.03736522993315003,-0.010002856674701535,0.019800786445979796,0.04523332901266237,0.03455877530996695,-0.03019613446419921,0.040814302219208246,0.12994119345288704
2009_11,0.04870298803545977,0.03870406201948127,0.0362453506844914,0.029529340897361644,0.08350690803702447,0.03718532043354988,0.06151813074105031,0.010274704911030183,0.006695119815173091,0.1748781089571184
2009_12,0.027744424470943375,0.028616986340061167,0.04037986031840906,-0.015426661987812895,3.4447778702677088,0.01970377237797645,-0.009508818928564308,0.023713236085052984,0.020814901263439333,-0.06702620717090038
2010_1,0.027418357333695305,0.09627202246831411,0.06932545116038902,0.11320874786427226,0.10626364076217892,0.126246075971389,0.07096504130527723,0.17287803548772343,0.02988205923639118,0.09300433594839816
2010_2,0.07073038344300338,0.07363832228401915,0.051729376989763966,0.06439209698869822,0.0849704980737361,0.06670995378818541,0.11385796289022226,0.13390270419196584,0.12968248831691143,1195.380096209063
2010_3,0.02275593702059139,0.01744779003376085,0.01711385416430394,-0.012247199351360882,0.011649535926600422,0.021203136699030966,-0.00904978545638042,0.03767563986814195,0.005992151518695545,5.265183038611821
2010_4,-0.04554262695612947,4.223756797020159,-0.05748462247353028,-0.01570621725658664,-0.011163054723605702,-0.033557791986331284,-0.030102532504662216,13.594937025194998,0.025117164249295894,28.72454549088262
2010_5,-0.04353500314079567,-0.14235214934422588,-0.05276930259159851,-0.07989455624408791,-0.1393275005516687,-0.04823315763793726,-0.10749525461370828,-0.15437122700746106,-0.2196871154046855,-0.38538858774300844
2010_6,0.016368928046908128,-0.00887984219447817,-0.044479060597512575,-0.024256302426616208,-0.03921545934282122,-0.011318663090656612,-0.0184375262087268,-0.026783343259580525,0.03740077474566231,-0.07626830046426722
2010_7,0.01976939309414755,0.04609396505735195,0.058093092455977983,0.05723787832324764,0.013111786171593056,0.04545205699063991,0.049763255114837056,0.02373766985406309,0.030786185210494553,-0.032297583044035655
2010_8,0.02888017810962356,-0.003024279893793903,0.06730116966907472,0.08318732221245495,0.052052069856118786,0.01956964913342697,0.04901011474474672,0.03256119520179649,0.060185778626779436,0.3814254949361078
2010_9,0.01936812824814607,0.0465841041262499,0.033259488677017765,0.034412870702399095,0.09883725534074342,0.02075404526346775,0.02913663412299076,0.11274407417959535,0.031022685246221763,0.0598031152177302
2010_10,0.04462499580146794,0.051090995432595175,0.061727187627914466,0.0644031674653821,0.06499481740065387,0.06409019749255289,0.10605410174472611,0.10081645377053544,0.24257442057756393,0.10389426135664885
2010_11,0.010349388752976061,-0.00521359096206159,-0.022240300123234448,0.0014886680199530365,-0.005321509244977299,0.02945713457186166,-0.035669894373589785,-0.008990131624162184,-0.052519449225890295,-0.05303382811767911
2010_12,0.03294584420279029,0.018878460177682035,0.07997459533453792,0.06374945343018809,0.03435224597442276,0.039311061487378,0.027498854786797755,0.022930743455969717,0.04008046379135098,-0.036859994942229676
2011_1,-0.016839301326226835,-0.015217103653140204,-0.027175872527242562,-0.029163244187198224,0.00030849390166074836,0.013662667692246023,0.0101827835718286,0.0442699880608532,-0.009641529047497488,0.032839195218180336
2011_2,-0.016067145649594786,-0.02581798521538743,-0.029576127031496816,-0.012116304731295763,-0.029266409367866692,-0.022206010585544358,-0.08294074067463869,-0.03436215109704492,-0.07763691661507006,-0.03980090262948973
2011_3,4.298575854697644,0.012375846156058514,0.009827397913079747,0.007454622875165001,0.018999496760520224,0.02618281981015211,0.013019202449053899,0.03416530395312806,-0.013521116905711708,0.01606707158521102
2011_4,-0.02817444006078837,-0.0008240057486008229,-0.01108287658327165,-0.002652146974007189,0.000237135236740423,-0.020664954224121162,-0.0015220152329814783,-0.051492963047823824,-0.16650567086444087,0.005912502683134726
2011_5,-0.0573406518508297,-0.0719201699171534,-0.050216262738505095,4.305640637751901,-0.07811841805098847,-0.09513851570870868,-0.06699441731286426,-0.0948017568700285,0.10411545537950699,-0.10620860677090667
2011_6,-0.013667785276505256,0.0003583268773855082,-0.022461745558837082,-0.007369821832081434,-0.014948200917563293,0.0065210761014290975,0.011458955907725549,0.04559294196216048,0.039066337246573164,0.0033198267869054025
2011_7,-0.08205511926874319,-0.08401492503507264,-0.10144763251419575,-0.05890175470287085,-0.11075980133819446,-0.09064518762869615,-0.11429761041651881,-0.13767390663787518,-0.10546465712940085,-0.16220777274177361
2011_8,-0.010278347204992983,-0.011734725469248714,-0.010454441134055114,0.004266645202665949,0.01309592027856901,-0.0335810607871063,-0.044695386713324556,-0.017698787608585148,0.1040757624955604,-0.01974237474435211
2011_9,-0.012457782149250333,-0.0378107977546555,-0.07285386568340152,-0.07020074722589772,-0.015280782219827987,-0.06898010897601875,-0.06506616222819663,-0.06064376221512857,2.5234323434321273,-0.06663778852882453
2011_10,0.029780486420871225,0.06491803061005622,0.03436517204391677,0.04068668111178532,0.07836992895711262,0.08596016490407714,0.16597449240149587,4.144569792295179,0.10221888543153383,5.808206874005458
2011_11,-0.020616329900197797,-0.024703525263077227,-0.020827938409078758,0.007273212077950611,-0.0281280874558579,0.004416554711332572,-0.0390122004462432,-0.013513628758912417,0.326937642375973,-0.06135563529614502
2011_12,0.0023885913932233517,0.009708947601297355,-0.0053363788215845046,-0.032819156697188955,-0.015705627277888698,0.00740767136493344,0.06145201850728399,0.0035243492472481464,0.001275267971224423,-0.0203981714436357
2012_1,0.020131538223148723,0.023928459899407933,0.059069959510258556,0.04195845643542885,0.019705808174758307,0.02860401876854339,0.07953228122235705,0.12265345351942299,0.02380574409320295,0.10224635695058408
2012_2,-0.022053615990984734,-0.023499144381215097,-0.046044643994731696,-0.04750066315840586,-0.047384772497738384,-0.04808914876493076,-0.061651475497307845,-0.09908306119091556,-0.0386555436980423,-0.09211907594055503
2012_3,0.01052108134345211,0.032127954728343774,0.019992990418201524,0.04368247286092282,0.0014905827297491347,0.016255079597408708,0.018314290435241683,0.0014126466654037363,-0.07868795318058018,0.020584275358709932
2012_4,0.010289678993409433,0.02948588705884754,0.02352932903661202,0.03253208065575796,0.039053135173318536,0.054542838587328266,0.063916558175591,0.035846809083443086,0.01622736789695497,0.1253540245154495
2012_5,-0.04383157463320788,-0.04163248852809054,-0.06601249097988662,-0.08321600771349967,-0.03759702655458904,-0.08941567301127515,-0.07115362472710506,-0.060022815653730834,-0.05599877245859442,-0.10098358646490509
2012_6,-0.004302610567933347,-0.015742280552996354,-0.03152923369477446,-0.047330363000116324,-9.383834684897534e-05,0.028300863792130686,-0.0186473280266706,-0.07056980591710978,3.924127902477543,15.824273955630115
2012_7,-0.030174345670181096,-0.03739648250691966,-0.0350212436352518,-0.03773109112996511,-0.004043155952268598,-0.0328812337918517,-0.05148421634401107,-0.04624823227767808,-0.06580497171822125,-0.05621729455664859
2012_8,-0.011672551016264868,-0.011092762508207503,-0.003423072334112711,0.007763409574397424,0.021121986791901838,-0.03228396317322511,-0.046249273075127245,-0.0903724517474855,-0.06222932104621295,-0.022533908592810355
2012_9,0.06230240630942662,0.0746344786934902,0.07051329642079024,0.08338044117408754,0.07613340168938477,0.08092059220068566,0.05960234550715895,0.044003272581766506,0.02982315475234615,0.012944656135646578
2012_10,0.027585144273541556,0.04902166597564495,0.06875166270750306,0.05037062469711415,0.0955375299580884,0.04911300833528939,0.08958361866415604,0.07327668759610863,-0.044579864379998745,560.4043138176283
2012_11,0.037328054743097645,0.034303434612635304,0.05008626603918862,0.024987781977681985,0.04345200200478334,0.10938517940729507,0.025664100766611,0.01139292098833565,0.06879607483427469,0.003844099375679036
2012_12,0.03781198905922616,0.037889637962712996,0.06973928568728059,0.04440052306618499,0.02849289126501995,0.04063681232740622,0.004896551369652519,0.03322250440685728,-0.021184482856493506,-0.003355727270359067
2013_1,0.01156246581156012,0.005654047257708772,-0.006796989152686872,0.004708200067405013,-0.012170486259506447,0.0161079460832738,0.042423149551448575,0.03712431185758462,0.16680473041007507,-0.002552928292845842
2013_2,0.02977239669810355,0.023648045029011872,0.07154826593922745,0.059763980766539805,0.035226511874279935,0.09176073211585876,0.07528167036014999,0.10352980593096253,-0.02969480284740399,-0.0032791999355230527
2013_3,0.014250929797895497,0.021935160999370734,0.022731557279745226,0.05123325650023609,0.017934128347614164,0.0074754489669789015,0.024703483985799947,0.007563071719566295,-0.013448256371710978,-0.007921148756341043
2013_4,0.012743823293272531,0.02870949391155909,0.02118240669281741,0.015049579243017934,0.04889748131107829,0.012028938133442035,0.013332881354618298,0.018705148686409937,0.021142191784033124,-0.04090519660520455
2013_5,0.04562659338583491,0.03378617797322021,0.046828634460435115,0.032032171856281,0.04629280170912389,0.003821535526044326,0.04020858255914422,-0.006416534198720445,0.023132303538440785,0.017371363275564045
2013_6,-0.004361976382824317,-0.010146587831864715,-0.026732366532017698,-0.016944890164206687,-0.009389250245852208,-0.031184109367166545,0.023907651165229808,0.008617941190682977,0.006374996054042961,1.3987846677991345
2013_7,0.020402606123631605,0.030372367987192322,0.036471020419450516,0.08301510163831548,0.06071022052453328,0.03714698778837132,0.03135237674299648,0.05184237331205686,0.13644393531156976,-0.023302576500802002
2013_8,0.0043265041832838145,0.031868502418632164,0.0033090303449244108,0.009143797615053044,0.020797297430272296,0.0022484683230859304,0.00526277190750283,0.001482943627373321,-0.05004961407868183,0.05635359506945168
2013_9,0.04962146194909508,0.07125406984871818,0.060977927348286436,0.09445235635503199,0.073316287019935,0.043685894971811655,0.06921644086704673,0.05036437673089649,0.22873275674799562,0.00020350729284301927
2013_10,0.01591630706787113,0.008209370465323121,0.020379411167108744,0.009516942780653253,0.0049194076707589,-0.005429969394923253,-0.011460180025691992,-0.021576771469459636,-0.022179518994549584,-0.030553476802116165
2013_11,0.03033048783213924,0.015884871454372104,0.012412518349057504,0.02027476797803986,0.025022470549339766,0.02416471645574595,-0.011812612977434824,-0.024910645159012323,0.08493147269667325,0.037581058629867437
2013_12,-0.004262465507236293,0.02149069924026687,0.0037691689749281164,0.0006161644104419394,-0.00254902774489556,-0.0025833753704475448,0.010386316054840075,0.03194256241014489,-0.11793998439361171,-0.02550557403956333
2014_1,0.005243568095071027,-0.009567796332741109,-0.0009467713990266269,0.017803698198494936,0.0038700734352180664,-0.013766978525553473,-0.013717973590680738,0.07929337850911922,0.031213794662598417,0.02219091183922968
2014_2,0.01599374477820469,0.04394327590005268,0.029541691942744877,0.0341284424982172,0.05054317753826363,0.041457599523439616,0.020637735368854285,0.007362841992695106,0.018983818858305145,0.004771505122252995
2014_3,0.0321255582431261,0.030077465473227923,0.01934707246438137,0.06573355549484337,0.02907019465747662,0.03560076986523555,0.03883618644324594,0.028951987675685013,0.1555120174028119,0.04136814979895789
