Date,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9,TA125,return,,,,,,,,,,,,,,,,,
01-09-05,-0.017150102,-0.01175818,-0.047594485,-0.047872416,-0.053246212,-0.013530358,-0.054344751,0.008838313,-0.00055913,0.005890369,-0.038996146,0.038245584,0.961754416,,,,,,0.982996124,0.988310677,0.953520376,0.953255399,0.948146539,0.986560766,0.947105535,1.008877486,0.999441026,1.005907751,0.961754416
01-10-05,-0.022497839,-0.017577147,-0.043934277,-0.025435446,-0.033336957,-0.049888825,-0.021458128,-0.039460719,-0.022197424,-0.032766551,-0.03969603,0.038918466,0.961081534,,,,,,0.97775335,0.98257643,0.957016854,0.97488531,0.967212595,0.951335183,0.97877046,0.961307714,0.978047126,0.967764457,0.961081534
01-11-05,-0.034361892,-0.048481156,-0.039070574,-0.010045996,-0.02697287,-0.026431751,-0.052861811,-0.01016483,-0.088642029,0.262388648,0.023918979,0.043003616,1.024207332,,,,,,0.966221774,0.952675291,0.961682837,0.990004297,0.973387649,0.97391451,0.948511077,0.989886657,0.915173121,1.300031699,1.024207332
01-12-05,-0.051294872,-0.038674822,-0.045000262,-0.037119865,-0.032960489,-0.056971244,-0.006100755,-0.101825159,-0.10815153,-0.102680674,-0.018480256,0.046567143,0.981689457,,,,,,0.949998501,0.9620635,0.955997231,0.963560631,0.967576789,0.944621232,0.993917817,0.903187452,0.897491589,0.902415092,0.981689457
01-01-06,-0.019273584,0.00158781,0.026362258,0.024638974,0.037641708,0.053967372,0.046911806,0.034570208,0.074554666,0.242251226,-0.050707159,0.049443008,0.950556992,,,,,,0.980910964,1.001589071,1.026712817,1.024945022,1.03835913,1.055450164,1.048029575,1.035174704,1.077404239,1.274114243,0.950556992
01-02-06,-0.086139307,-0.05639485,-0.047784558,-0.038400548,-0.051742012,-0.05438026,-0.015505007,-0.060870458,-0.06461715,-0.049725536,0.042947855,0.050108343,1.04388346,,,,,,0.917466413,0.945165863,0.953339154,0.962327405,0.949573814,0.947071904,0.984614577,0.940945124,0.937426289,0.951490538,1.04388346
01-03-06,-0.067256499,-0.036338722,-0.04818294,-0.031047801,-0.031276159,-0.019777521,-0.049284837,-0.054376868,0.055007662,-0.121692419,-0.075052779,0.052075239,0.927694523,,,,,,0.934955356,0.964313604,0.952959436,0.969429232,0.969207881,0.980416772,0.951909951,0.947075117,1.05654871,0.885420665,0.927694523
01-04-06,-0.026160283,-0.015076534,0.013025267,0.03805091,0.046445158,0.015962742,0.030870604,0.044640066,-0.063205585,0.065723122,0.010562805,0.052720525,1.010618788,,,,,,0.974178933,0.985036548,1.013110466,1.038784117,1.047540628,1.016090827,1.031352043,1.045651427,0.938750461,1.067930989,1.010618788
01-05-06,-0.033266982,-0.01597784,-0.063746384,-0.047378948,-0.036652165,-0.060894785,-0.095405534,-0.078884651,-0.05683738,-0.044431946,-0.055612879,0.054094756,0.945905244,,,,,,0.967280279,0.984149128,0.938242923,0.953725916,0.964011394,0.940922234,0.909004228,0.924146518,0.944747692,0.956540695,0.945905244
01-06-06,-0.105595645,-0.109649583,-0.113217757,-0.130797954,-0.101089465,-0.127358286,-0.142286909,-0.124059333,-0.125345537,-0.11947122,-0.042728034,0.055479758,0.958171945,,,,,,0.899788408,0.896148106,0.892956191,0.877395031,0.903852167,0.880418175,0.867372364,0.883327429,0.88219202,0.887389547,0.958171945
01-07-06,-0.048796202,-0.045588367,-0.04271882,-0.061415429,-0.040648429,-0.044779276,-0.024472494,-0.028258184,-0.01853789,-0.074633196,-0.130664408,0.055709031,0.877512211,,,,,,0.952375202,0.95543517,0.958180773,0.940432475,0.960166637,0.956208516,0.97582453,0.972137344,0.98163288,0.928083849,0.877512211
01-08-06,-0.056495735,-0.059521122,-0.086626296,-0.091494751,-0.087736555,-0.050436819,-0.069607149,-0.098812212,-0.058654524,-0.100159103,-0.096454701,0.0560232,0.90805103,,,,,,0.945070515,0.942215632,0.917019726,0.912566106,0.916002161,0.950814,0.932760184,0.905912812,0.943032508,0.904693467,0.90805103
01-09-06,-0.056637117,-0.04912754,-0.039641806,-0.023888767,-0.038258763,-0.013711605,-0.045532723,-0.055498355,-0.036464443,-0.162613639,-0.058218759,0.056556462,0.943443538,,,,,,0.944936908,0.952059696,0.96113365,0.976394311,0.962463859,0.986381971,0.955488335,0.94601358,0.964192377,0.849919501,0.943443538
01-10-06,-0.026105328,0.007651649,0.007487916,0.013869435,0.060992699,0.002481538,0.03484567,-0.017187884,0.028897735,0.108471058,-0.058018738,0.056367734,0.943632266,,,,,,0.97423247,1.007680997,1.007516021,1.013966062,1.062891154,1.00248462,1.035459893,0.982958985,1.029319326,1.114572651,0.943632266
01-11-06,-0.014459945,-0.023647478,-0.021209213,-0.005300102,-0.022050016,-0.013017674,-0.014122704,-0.030513948,0.106992389,0.15919745,-0.036504954,0.052940274,0.964153317,,,,,,0.985644098,0.976629933,0.97901412,0.994713919,0.978191308,0.987066689,0.985976553,0.969946903,1.112925784,1.172569447,0.964153317
01-12-06,-0.059466569,-0.058771821,-0.033736547,-0.059877001,-0.049558357,-0.018650976,0.00809361,-0.080742127,-0.05331012,-0.091552898,-0.052501066,0.05114669,0.94885331,,,,,,0.942267034,0.9429219,0.966826184,0.941880377,0.951649621,0.981521877,1.008126452,0.922431531,0.948085946,0.912513045,0.94885331
01-01-07,-0.049566274,-0.020339603,-0.002445357,0.014143497,-0.029228715,-0.009369912,0.048178644,0.016917249,0.059379726,-0.043587121,0.091666363,0.049610685,1.095999095,,,,,,0.951642087,0.979865851,0.997557631,1.014243989,0.971194313,0.990673849,1.0493581,1.017061156,1.061178121,0.957349145,1.095999095
01-02-07,-0.050778945,-0.021220369,-0.012765441,-0.017287264,-0.052250513,-0.058566943,-0.023417157,-0.021840589,0.003428885,0.0570251,0.168375403,0.045883687,1.183380772,,,,,,0.950488758,0.979003199,0.987315691,0.982861303,0.949091078,0.943115103,0.976854897,0.978396189,1.00343477,1.058682383,1.183380772
01-03-07,-0.038774389,-0.037125373,-0.003480401,-0.005829592,-0.026744874,-0.01871608,-0.048724584,-0.051998769,0.027976413,-0.017146577,-0.045675697,0.044648265,0.955351735,,,,,,0.961967715,0.963555324,0.996525648,0.994187367,0.973609603,0.981457979,0.952443411,0.949330036,1.028371428,0.982999589,0.955351735
01-04-07,-0.013727476,-0.001857333,-0.001488124,0.008632768,0.036404166,0.065210955,0.006578968,0.089633344,0.021634466,0.045702478,-0.222890541,0.043184003,0.800202434,,,,,,0.986366316,0.998144391,0.998512983,1.008670137,1.037074912,1.067384171,1.006600657,1.093773171,1.021870187,1.046762929,0.800202434
01-05-07,-0.027999196,-0.009441822,-0.041677765,-0.041712014,-0.056599984,-0.031499704,-0.023717262,-0.060035748,-0.004014791,-0.021358143,-0.040696828,0.039879832,0.960120168,,,,,,0.972389148,0.990602612,0.959178812,0.959145961,0.944971998,0.968991244,0.976561782,0.941730868,0.995993258,0.978868327,0.960120168
01-06-07,-0.054024522,-0.060611992,-0.057228141,-0.053456135,-0.04844694,-0.036445269,-0.090644459,-0.08380599,-0.032818324,-0.016411225,-0.038023364,0.037309552,0.962690448,,,,,,0.947408873,0.941188358,0.944378593,0.947947522,0.952707889,0.964210865,0.913342384,0.919609652,0.967714354,0.983722706,0.962690448
01-07-07,-0.073451958,-0.075968655,-0.104967348,-0.090474978,-0.07307649,-0.101135311,-0.046010549,-0.046113012,-0.056524571,-0.0749999,0.099977145,0.03801205,1.10514566,,,,,,0.929180785,0.926845258,0.90035392,0.913497191,0.929529728,0.903810729,0.955031887,0.954934037,0.945043263,0.927743579,1.10514566
01-08-07,-0.073284783,-0.065958133,-0.101246905,-0.05355122,-0.072049792,-0.142612039,-0.071299688,-0.133095956,-0.135339959,-0.157002379,-0.036708379,0.039006527,0.963957205,,,,,,0.929336134,0.936170058,0.903709875,0.94785739,0.930484564,0.867090401,0.931182786,0.87538109,0.873418935,0.854702025,0.963957205
01-09-07,-0.01515584,-0.014261642,-0.033408666,-0.026226585,-0.03900092,-0.059357275,0.033905984,-0.051209052,-0.026097383,-0.116436424,-0.098979771,0.043721062,0.905761031,,,,,,0.984958432,0.985839573,0.96714324,0.974114345,0.961749824,0.942370024,1.034487343,0.950080034,0.974240211,0.890086684,0.905761031
01-10-07,-0.040593541,-0.04075826,-0.013464359,-0.043015258,-0.040666281,-0.03253624,-0.021364686,-0.031642745,-0.012003576,-0.006423855,-0.034733579,0.04213805,0.965862708,,,,,,0.96021934,0.960061187,0.98662588,0.957896774,0.960149496,0.967987369,0.978861922,0.968852647,0.98806818,0.993596734,0.965862708
01-11-07,-0.075672131,-0.075542476,-0.123887147,-0.10489349,-0.126373785,-0.085284494,-0.09667094,-0.108743127,-0.173275674,-0.073804836,-0.173384142,0.042128568,0.84081456,,,,,,0.927120131,0.927240344,0.883479539,0.900420422,0.881285374,0.91825101,0.907854696,0.896960793,0.840905767,0.928852955,0.84081456
01-12-07,-0.052532006,-0.078950133,-0.085407179,-0.04791891,-0.083684916,-0.162872129,-0.033499631,-0.054951324,-0.099331877,-0.141417839,0.166117693,0.042270088,1.180712055,,,,,,0.948823952,0.924086005,0.918138362,0.95321108,0.919721,0.849699833,0.967055268,0.94653122,0.905442163,0.868126498,1.180712055
01-01-08,-0.13862875,-0.128825853,-0.17809529,-0.185030216,-0.197137586,-0.167812164,-0.117807445,-0.161789154,-0.22321894,-0.180422515,-0.0418389,0.045031786,0.959024267,,,,,,0.870551161,0.87912705,0.836862675,0.831079171,0.821077657,0.845512638,0.888867192,0.850620535,0.799939692,0.834917371,0.959024267
01-02-08,-0.025628534,-0.039049494,-0.023548206,-0.048599734,-0.02982996,-0.028257289,-0.011148276,-0.045056356,-0.05595661,-0.032223296,-0.115548128,0.043850451,0.890877695,,,,,,0.974697089,0.961703109,0.976726889,0.952562331,0.970610562,0.972138214,0.988913636,0.955943607,0.945580163,0.968290343,0.890877695
01-03-08,-0.088841631,-0.068284688,-0.094277539,-0.086943669,-0.1231729,-0.104020614,-0.151622283,-0.128460249,-0.185520094,-0.19265632,-0.041852088,0.040988381,0.959011619,,,,,,0.914990469,0.933994538,0.910030159,0.916728735,0.884110786,0.90120672,0.859312796,0.879448521,0.830672144,0.824765381,0.959011619
01-04-08,-0.021668183,-0.047310419,-0.056344808,-0.065436958,-0.091339253,-0.04986772,-0.059704566,-0.081264586,-0.093684735,-0.128029717,-0.155320611,0.033617438,0.856140645,,,,,,0.978564886,0.953791277,0.945213162,0.936658094,0.912708019,0.951355261,0.942042804,0.921949724,0.910569788,0.879827233,0.856140645
01-05-08,-0.006475818,-0.027450485,-0.029343046,-0.033608994,-0.016730806,-0.062947377,-0.050007709,-0.036679254,-0.060915725,-0.096775843,-0.032043539,0.031535585,0.968464415,,,,,,0.993545105,0.972922855,0.971083281,0.966949513,0.983408376,0.938992885,0.951222091,0.96398528,0.940902531,0.907759464,0.968464415
01-06-08,-0.072976701,-0.107057646,-0.13028165,-0.107392722,-0.135430531,-0.153856492,-0.21477155,-0.185203896,-0.131910176,-0.272238968,-0.036666029,0.036001971,0.963998029,,,,,,0.929622489,0.898473878,0.87784815,0.898172871,0.873339831,0.857395056,0.806725716,0.830934842,0.876419715,0.761672224,0.963998029
01-07-08,-0.03685114,-0.034786132,-0.021372761,-0.048688882,-0.021581425,0.007458438,-0.018068301,-0.031341987,-0.03605189,0.002316604,0.018253268,0.038156445,1.018420877,,,,,,0.963819599,0.96581195,0.978854018,0.952477416,0.978649788,1.007486322,0.982093952,0.969144082,0.964590239,1.00231929,1.018420877
01-08-08,-0.045340499,-0.051809416,-0.059541819,-0.091500586,-0.027128091,-0.076910326,-0.082112646,-0.07204564,-0.041645452,-0.15073915,-0.118875503,0.038818536,0.887918337,,,,,,0.955672021,0.949509811,0.942196131,0.912560781,0.973236571,0.925972885,0.921168187,0.930488427,0.959209807,0.860072019,0.887918337
01-09-08,-0.110573561,-0.114757635,-0.117827114,-0.147149619,-0.159713156,-0.224429353,-0.191335185,-0.255463537,-0.185868943,-0.320317467,-0.049175226,0.040906791,0.952014298,,,,,,0.895320467,0.891582206,0.888849709,0.863164822,0.852388256,0.79897202,0.825855728,0.774557378,0.830382415,0.725918545,0.952014298
01-10-08,-0.147478638,-0.205187308,-0.207138724,-0.246928106,-0.25954605,-0.266800694,-0.253430034,-0.28715635,-0.269240491,-0.251292052,-0.154446062,0.041819497,0.85688971,,,,,,0.862880871,0.814494741,0.812906872,0.781196855,0.771401684,0.76582569,0.776134046,0.750394396,0.763959508,0.777795182,0.85688971
01-11-08,-0.161495203,-0.174153982,-0.159441671,-0.153867962,-0.227907186,-0.279321974,-0.209220453,-0.265635372,-0.321560524,-0.265733111,-0.198281504,0.034820015,0.820138948,,,,,,0.850870613,0.840167517,0.852619699,0.857385221,0.796198154,0.756296356,0.811216381,0.766718643,0.725016748,0.766643709,0.820138948
01-12-08,-0.072676551,-0.040893934,-0.076625592,-0.089333393,-0.125960979,-0.164983765,-0.102477604,-0.085624086,-0.222072314,-0.268012569,-0.194699956,0.029882371,0.823081581,,,,,,0.929901557,0.959930941,0.92623658,0.914540621,0.881649249,0.84790747,0.902598364,0.917939232,0.800857449,0.764898167,0.823081581
01-01-09,-0.018748606,-0.00867784,-0.006789613,0.072151536,0.092279426,0.072998457,0.196433585,0.063407361,0.265767978,0.294174604,-0.065593177,0.019591046,0.936511781,,,,,,0.981426055,0.991359704,0.993233384,1.074818205,1.096671218,1.075728877,1.217054488,1.065460778,1.304432366,1.342018205,0.936511781
01-02-09,0.013954806,-0.034816347,-0.017277965,-0.014656022,-0.026645749,-0.002492783,0.001575147,0.001877907,0.027254335,0.087204579,0.565351238,0.013057242,1.760065876,,,,,,1.014052629,0.965782769,0.982870444,0.985450855,0.973706117,0.997510321,1.001576388,1.001879672,1.027629132,1.091119877,1.760065876
01-03-09,0.025719443,0.124142258,0.142409179,0.155606364,0.140748282,0.152090165,0.202901151,0.211043154,0.209930066,-0.15755797,-0.528718682,0.007163749,0.589359643,,,,,,1.026053042,1.13217692,1.153048355,1.168366201,1.151134851,1.164265208,1.224951377,1.234965648,1.233591786,0.854227293,0.589359643
01-04-09,0.000165654,0.020570449,0.020718892,0.068046101,0.052679616,0.044758599,0.053420421,0.097739856,0.0861651,0.195590087,0.446113328,0.006550717,1.5622285,,,,,,1.000165667,1.020783479,1.020935018,1.070414654,1.054091877,1.045775378,1.054873043,1.102675893,1.089986271,1.216028338,1.5622285
01-05-09,-0.004047485,0.048359585,0.060492085,0.138710813,0.103411163,0.079025624,0.107277626,0.178400804,0.170653226,0.260048263,-0.005256274,0.005242484,0.994757516,,,,,,0.995960695,1.049547989,1.062359189,1.148791836,1.108947273,1.082232053,1.113243276,1.195304308,1.186079376,1.296992682,0.994757516
01-06-09,-0.015634067,-0.007553304,0.007986746,0.016839779,0.036821189,0.01571543,0.059106799,0.062532699,0.102356966,0.118288082,-0.004875019,0.004863156,0.995136844,,,,,,0.984487511,0.992475151,1.008018725,1.016982368,1.037507486,1.015839566,1.060888536,1.064529268,1.10777884,1.12556832,0.995136844
01-07-09,-0.000597949,-0.010734085,0.068596744,0.035656211,0.050075068,0.078340359,0.068343144,0.062049305,0.101067671,0.083577469,-0.199173572,0.004191205,0.819407655,,,,,,0.999402229,0.98932332,1.071004233,1.036299517,1.051350016,1.081490692,1.070732661,1.064014805,1.106351507,1.087169434,0.819407655
01-08-09,0.042846161,0.021504372,0.022490955,-0.019747126,0.095360952,0.019971581,0.035316309,0.022081827,0.038902803,0.398147867,-0.005990516,0.005972608,0.994027392,,,,,,1.043777309,1.021737257,1.022745784,0.980446571,1.100055851,1.020172348,1.035947336,1.022327435,1.039669426,1.489064197,0.994027392
01-09-09,-0.008654372,-0.010406429,-0.037031824,-0.009898829,-0.030464247,-0.022916778,-0.048136803,-0.059967185,-0.034457019,-0.255614776,0.105380782,0.008915697,1.11113363,,,,,,0.991382969,0.98964753,0.963645468,0.990150003,0.969995112,0.977343817,0.953003404,0.941795438,0.966129864,0.774440244,1.11113363
01-10-09,0.020482766,0.009685489,0.057451416,0.034479479,0.000666489,0.029061148,0.044575729,0.049319005,0.021980603,0.329839045,0.007281569,0.009799201,1.007308144,,,,,,1.020693978,1.009732545,1.059133813,1.035080787,1.000666712,1.029487544,1.045584155,1.05055543,1.022223956,1.390744263,1.007308144
01-11-09,-0.026005852,0.009727139,0.003597105,0.026712599,-0.009706529,-0.0069237,0.089251004,0.031391052,-0.001558214,0.031214135,-0.008690589,0.008652935,0.991347065,,,,,,0.974329388,1.009774601,1.003603582,1.027072579,0.990340428,0.993100213,1.093355058,1.031888947,0.998442999,1.031706405,0.991347065
01-12-09,-0.040537653,-0.0110541,-0.060429412,-0.061374635,-0.027140549,-0.065399118,-0.075530562,-0.011762556,-0.031132798,0.283236821,-0.008944559,0.008904675,0.991095325,,,,,,0.960273007,0.989006772,0.941360215,0.940470841,0.973224446,0.936693538,0.927251391,0.988306352,0.969346837,1.327419485,0.991095325
01-01-10,0.085565538,0.067044248,0.127580054,0.133883432,0.115529882,0.1155056,0.006779943,0.131037369,0.088086785,0.03488056,-0.106898387,0.012207791,0.89861698,,,,,,1.089332952,1.069342794,1.136075811,1.143259544,1.122468056,1.1224408,1.006802979,1.140010382,1.092082894,1.035496021,0.89861698
01-02-10,0.034691203,0.018806837,0.06972188,0.022437398,0.082604761,0.04652504,0.092207372,0.070983087,0.085257768,0.001022229,0.257066191,0.014076647,1.293130717,,,,,,1.035299962,1.0189848,1.072209937,1.02269101,1.08611245,1.047624311,1.096592201,1.073563069,1.08899774,1.001022751,1.293130717
01-03-10,0.002503263,-0.007873052,-0.027484214,0.027285398,-0.024598503,0.019746149,0.000305574,-0.006731871,-0.06117477,0.040751416,-0.014131259,0.014031881,0.985968119,,,,,,1.002506399,0.992157859,0.97289004,1.027661053,0.975701574,1.019942393,1.000305621,0.993290737,0.940658827,1.04159315,0.985968119
01-04-10,-0.056566217,-0.016741809,-0.053400678,-0.046757699,-0.058929297,-0.057569139,-0.086319897,-0.040951763,-0.079677579,1.077336554,-0.015467384,0.015348379,0.984651621,,,,,,0.945003907,0.983397556,0.948000093,0.954318602,0.942773424,0.944056617,0.917300742,0.959875431,0.923414027,2.936846991,0.984651621
01-05-10,-0.08769384,-0.086638575,-0.082860771,-0.111831646,-0.110391297,-0.139467357,-0.112168443,-0.151279621,-0.182334429,-0.245237145,0.025102364,0.016941145,1.025420081,,,,,,0.916041289,0.917008466,0.920479295,0.894194786,0.895483666,0.869821416,0.893893675,0.859607301,0.833322606,0.782518946,1.025420081
01-06-10,-0.027242761,-0.03831829,-0.043424102,-0.048402568,-0.052295073,-0.040775777,-0.06494792,-0.072472226,-0.07149595,0.045152434,-0.084224059,0.016501252,0.919225272,,,,,,0.973124976,0.962406567,0.957505224,0.952750163,0.949048786,0.96004437,0.937116267,0.930091578,0.931000048,1.046187323,0.919225272
01-07-10,-0.020230925,0.027723576,0.024093025,0.027530758,0.018296355,0.002422752,0.006593055,0.030849917,-0.053937045,0.001283734,-0.049535831,0.017630466,0.951671059,,,,,,0.979972347,1.028111451,1.024385607,1.027913231,1.018464759,1.00242569,1.006614837,1.031330707,0.947491754,1.001284558,0.951671059
01-08-10,-0.00228846,-0.001217846,0.003480755,-0.017478199,0.023298352,-0.005976384,0.017837523,0.001194785,0.022170203,0.409632094,0.097437209,0.017570108,1.102342222,,,,,,0.997714156,0.998782896,1.00348682,0.982673659,1.023571878,0.994041439,1.017997561,1.001195499,1.022417788,1.506263519,1.102342222
01-09-10,0.011407225,0.004659974,-0.006509468,-0.008639776,0.01690863,0.022173427,0.023274078,0.051332933,0.083067665,0.186299859,-0.079109436,0.018808869,0.923938807,,,,,,1.011472536,1.004670848,0.993511673,0.991397439,1.01705239,1.022421084,1.023547033,1.052673305,1.086615332,1.204783471,0.923938807
01-10-10,0.042963178,0.0128531,0.043440467,0.082914214,0.073833358,0.072914915,0.036827796,0.097225786,0.067068995,0.260320358,-0.020050097,0.01985043,0.98014957,,,,,,1.043899456,1.012936056,1.044397817,1.086448603,1.076627379,1.075639013,1.037514342,1.102109186,1.069369257,1.297345635,0.98014957
01-11-10,-0.036299608,-0.041558922,-0.041887906,-0.046784543,-0.038885917,-0.05324288,-0.02862111,-0.029949294,-0.086924464,0.023543181,-0.021488315,0.021259086,0.978740914,,,,,,0.964351323,0.95929281,0.958977271,0.954292984,0.961860435,0.948149698,0.971784594,0.970494743,0.91674634,1.023822509,0.978740914
01-12-10,0.021858729,0.018954461,0.014445688,0.029044316,0.047837421,-0.013165011,-0.014834516,0.002874246,-0.086364124,0.55609035,0.045765624,0.020987954,1.046829031,,,,,,1.022099381,1.019135237,1.014550531,1.029470216,1.049000096,0.986921269,0.985274973,1.00287838,0.917260174,1.743841346,1.046829031
01-01-11,-0.049310005,-0.036341798,-0.023051127,-0.039154071,-0.027180949,-0.014258588,-0.042972301,0.022714576,0.017023937,-0.06018869,-0.021787064,0.02155144,0.97844856,,,,,,0.951885994,0.964310638,0.977212521,0.961602542,0.973185129,0.985842585,0.957937924,1.022974516,1.01716967,0.941586849,0.97844856
01-02-11,-0.041529701,-0.043499644,-0.053992449,-0.027940752,-0.030288252,-0.034773103,-0.040255146,-0.040080379,-0.032163186,-0.168294367,0.03434443,0.021913975,1.03494101,,,,,,0.959320842,0.957432895,0.947439261,0.972445981,0.970165841,0.965824535,0.960544329,0.960712215,0.968348548,0.845105027,1.03494101
01-03-11,-0.010351182,-0.001572047,-0.018619605,0.00063451,-0.038952905,-0.047421293,-0.046935481,-0.036309261,-0.030447333,-0.169342166,-0.038507704,0.02515316,0.962224291,,,,,,0.989702207,0.998429188,0.981552669,1.000634711,0.961796004,0.953685532,0.954148956,0.964342014,0.970011518,0.84421999,0.962224291
01-04-11,-0.026527422,-0.033959673,-0.043691737,-0.027751346,-0.024477742,-0.043734614,-0.054417556,-0.041948929,-0.054066149,-0.21644693,-0.057726696,0.028101109,0.943907886,,,,,,0.97382134,0.966610484,0.957248996,0.972630185,0.975819408,0.957207953,0.947036583,0.958918752,0.947369437,0.805375275,0.943907886
01-05-11,-0.064831142,-0.04211518,-0.099530435,-0.106261763,-0.102346478,-0.140873969,-0.137130406,-0.163462691,-0.191296231,-0.302547155,0.000190644,0.031534771,1.000190662,,,,,,0.937225708,0.958759344,0.905262398,0.899189243,0.902716726,0.868598775,0.871856524,0.849198181,0.825887898,0.738933643,1.000190662
01-06-11,-0.049529745,-0.069987845,-0.088319317,-0.064303921,-0.06148384,-0.067908593,-0.053831745,-0.03877225,-0.080229338,0.131008762,-0.080275826,0.031327868,0.922861762,,,,,,0.95167685,0.932405153,0.915468505,0.937719964,0.940368142,0.934345876,0.94759153,0.961969772,0.922904665,1.13997777,0.922861762
01-07-11,-0.046578608,-0.056626283,-0.044813479,-0.046365972,-0.052086656,-0.093471694,-0.107710921,-0.118029439,-0.138472092,-0.369665231,-0.063983825,0.032450733,0.938020171,,,,,,0.954489527,0.944947146,0.956175812,0.954692508,0.949246606,0.910763797,0.89788712,0.888669891,0.87068755,0.690965606,0.938020171
01-08-11,-0.040725271,-0.064802794,-0.078154368,-0.087673625,-0.095759062,-0.1366885,-0.087894945,-0.182561355,-0.16649585,-0.217574416,-0.02028799,0.031861421,0.979916426,,,,,,0.960092859,0.937252277,0.924821652,0.916059807,0.908682926,0.872241887,0.915857087,0.833133526,0.84662633,0.804467737,0.979916426
01-09-11,-0.043359059,-0.073687648,-0.075696064,-0.080065662,-0.086063413,-0.1080365,-0.094930006,-0.110598541,-0.075403692,-0.149584622,-0.030885242,0.030413165,0.969586835,,,,,,0.957567505,0.928961812,0.927097942,0.923055735,0.917536045,0.897594834,0.909436588,0.895298103,0.927369039,0.86106557,0.969586835
01-10-11,-0.016938799,0.012873783,0.005607771,0.001238584,0.00156305,0.039506531,0.049994826,0.057682114,0.067910222,0.003373649,-0.028791289,0.028380769,0.971619231,,,,,,0.983203856,1.012957007,1.005623524,1.001239351,1.001564272,1.040297293,1.051265657,1.05937818,1.070269218,1.003379346,0.971619231
01-11-11,-0.021328846,-0.008614089,-0.04203946,-0.029869333,-0.052916113,-0.017711614,-0.034614962,-0.061763861,-0.117739294,0.090195043,-0.121558717,0.026254485,0.885539055,,,,,,0.978897005,0.991422906,0.958831944,0.970572347,0.948459572,0.982444314,0.965977283,0.940104856,0.888927771,1.094387716,0.885539055
01-12-11,-0.064916873,-0.054322996,-0.056889255,-0.025356211,-0.059473631,-0.025532077,-0.087737394,-0.075958952,0.018295377,-0.406940939,-0.083311993,0.026214381,0.920064049,,,,,,0.937145363,0.947126139,0.944698684,0.974962558,0.94226038,0.97479111,0.916001392,0.926854251,1.018463763,0.665683505,0.920064049
01-01-12,0.014416767,-0.003864843,-0.012636094,0.001244169,-0.007385183,0.027579457,0.015772535,0.073663062,0.083100066,0.35604578,-0.015460525,0.02585959,0.984658375,,,,,,1.01452119,0.996142616,0.987443406,1.001244943,0.99264202,1.027963291,1.015897578,1.076444049,1.08665054,1.427672905,0.984658375
01-02-12,-0.029668128,-0.06662661,-0.06501389,-0.050294983,-0.066323626,-0.066894258,-0.075068954,-0.140570405,-0.137177628,-0.41042233,-0.006071244,0.024423454,0.993947149,,,,,,0.970767651,0.935544459,0.937054448,0.95094887,0.935827957,0.935294096,0.927679517,0.868862491,0.871815354,0.66337003,0.993947149
01-03-12,-0.006424287,-0.013824772,-0.00353791,-0.001414472,-0.012836684,0.005093899,-0.010697036,0.018084437,-0.093351369,-0.089614083,-0.029062962,0.023934706,0.971355304,,,,,,0.993596304,0.986270351,0.996468341,0.998586528,0.987245355,1.005106895,0.989359974,1.018248951,0.910873392,0.914283955,0.971355304
