Date,return,D0,D1,D2,D3,D4,D5,D6,D7,D8,D9
2005-06-01,0.0,-0.11401423673345007,-0.11959107518238407,-0.12662058040516846,-0.11547266590332397,-0.07667301348701906,-0.11291205819243666,-0.15314768798934816,-0.13594581571922687,-0.14019723866450737,-0.20138059984023415
2005-07-01,0.0,0.032577456849516906,0.021149796547706302,0.054783990135320995,0.0146872239757894,0.035489459840035,0.046327526984303896,0.0584286448036299,-0.0430569299027976,-0.0396908143498649,0.007512122118210403
2005-08-01,0.0,-0.05540401430312022,-0.03451606743740162,-0.03517101750575862,-0.04212752411108782,-0.03450973014177232,-0.03774507114165742,-0.0033018722042807216,-0.04716432717824602,-0.057977652510973116,0.20649915553245818
2005-09-01,0.0,-0.01715010186587728,-0.011758180454490178,-0.04759448469753508,-0.04787241627197408,-0.05324621158172598,-0.013530357708348581,-0.05434475081180898,0.00883831280552222,-0.0005591301962498824,0.0058903687109654185
2005-10-01,0.0,-0.022497839417176296,-0.017577147235320997,-0.043934276538831495,-0.025435446172729796,-0.0333369571992741,-0.049888825326609196,-0.021458127810907897,-0.039460719348214594,-0.022197423987414897,-0.0327665510187559
2005-11-01,0.0,-0.034361891862211696,-0.04848115602290919,-0.039070574267313495,-0.010045995928848195,-0.026972870381359693,-0.026431751398149694,-0.05286181074401469,-0.010164830459466798,-0.0886420287621979,0.2623886481405988
2005-12-01,0.0,-0.05129487231830241,-0.038674822394171804,-0.04500026207173351,-0.03711986535876091,-0.03296048902619271,-0.056971244455813405,-0.006100754673688008,-0.1018251592088898,-0.10815152989038881,-0.10268067426705621
2006-01-01,0.0,-0.019273583739526867,0.0015878098388807313,0.026362258484709432,0.02463897383732793,0.037641708005385334,0.05396737182911634,0.04691180593335733,0.03457020845006913,0.07455466563625904,0.24225122618803155
2006-02-01,0.0,-0.08613930680835005,-0.05639485043360175,-0.04778455795604235,-0.038400548039785445,-0.05174201180997584,-0.05438026044166464,-0.015505006898066546,-0.060870458199168545,-0.06461714976665395,-0.049725536225767746
2006-03-01,0.0,-0.06725649891240962,-0.036338721516586514,-0.04818294038969141,-0.031047801192947113,-0.03127615859772801,-0.01977752065736821,-0.04928483748315271,-0.054376867739729814,0.055007661948969486,-0.1216924190199492
2006-04-01,0.0,-0.026160283242908488,-0.015076533704184186,0.013025267294901714,0.03805091048853502,0.04644515780667071,0.015962742016763308,0.030870604412937215,0.04464006648404171,-0.06320558459722998,0.06572312161551983
2006-05-01,0.0,-0.03326698180739134,-0.015977840475553444,-0.06374638384389333,-0.04737894847509094,-0.03665216496182694,-0.060894784662013444,-0.09540553400095544,-0.07888465109633114,-0.056837379629459145,-0.044431945677502444
2006-06-01,0.0,-0.1055956454616638,-0.1096495830222427,-0.1132177571203255,-0.1307979540143188,-0.1010894645264888,-0.1273582856232415,-0.1422869089135845,-0.1240593326253997,-0.125345537408288,-0.1194712198747073
2006-07-01,0.0,-0.04879620172299019,-0.04558836715103869,-0.042718820459784694,-0.06141542933622939,-0.040648429027068396,-0.04477927625233379,-0.024472493988756894,-0.028258183709875595,-0.018537889749414095,-0.0746331959144777
2006-08-01,0.0,-0.05649573512784636,-0.05952112216006806,-0.08662629585922756,-0.09149475129971896,-0.08773655501066266,-0.05043681921600535,-0.06960714903312736,-0.09881221198018646,-0.058654524401857554,-0.10015910344171125
2006-09-01,0.0,-0.056637117314044416,-0.04912753994933183,-0.03964180628577623,-0.02388876672324103,-0.03825876301372663,-0.013711604749822831,-0.04553272318549603,-0.05549835482909993,-0.03646444298571003,-0.16261363865544803
2006-10-01,0.0,-0.026105328060468887,0.007651648718391309,0.007487916175245517,0.013869434885790406,0.06099269908711511,0.002481538267617711,0.03484566956593841,-0.01718788390201699,0.02889773497292731,0.10847105838076232
2006-11-01,0.0,-0.014459944722150453,-0.023647477961575552,-0.02120921338940175,-0.005300101829059253,-0.02205001633770235,-0.01301767398732065,-0.014122704368166351,-0.03051394820556125,0.10699238858569135,0.15919744977999414
2006-12-01,0.0,-0.05946656947284474,-0.058771820654586734,-0.03373654747073093,-0.059877001028422236,-0.04955835706405734,-0.018650976257450734,0.008093609729655761,-0.08074212718573223,-0.05331012013407374,-0.09155289788727233
2007-01-01,0.0,-0.049566274219399985,-0.020339603225476018,-0.0024453565830431165,0.014143496758725678,-0.029228714824383217,-0.009369911873748617,0.04817864436545128,0.016917249343164777,0.05937972590454168,-0.04358712095240342
2007-02-01,0.0,-0.05077894468749554,-0.021220369004282442,-0.012765441199789743,-0.017287264356134542,-0.05225051276849864,-0.05856694328033144,-0.02341715696614354,-0.021840589414614243,0.0034288846615373597,0.05702509981478576
2007-03-01,0.0,-0.0387743893545497,-0.0371253731194386,-0.0034804011611870994,-0.005829591989210001,-0.026744873829252398,-0.0187160795634553,-0.0487245843081263,-0.0519987688385003,0.027976412822939806,-0.0171465771923017
2007-04-01,0.0,-0.013727476096700154,-0.0018573325859731551,-0.0014881240554973502,0.008632767628127147,0.036404166206476046,0.06521095512640135,0.0065789678079963484,0.08963334379240484,0.02163446560264315,0.04570247765800285
2007-05-01,0.0,-0.027999196230459707,-0.009441822481319508,-0.041677764540696306,-0.04171201445383161,-0.05659998404131181,-0.03149970353566411,-0.02371726206799921,-0.060035748217383306,-0.004014790721107407,-0.02135814320660421
2007-06-01,0.0,-0.05402452238604226,-0.060611991549819055,-0.057228141418553355,-0.053456134862926656,-0.04844694011818736,-0.036445268852906054,-0.09064445889719396,-0.08380599003388416,-0.032818323749241755,-0.016411224807339555
2007-07-01,0.0,-0.07345195785775209,-0.07596865483102519,-0.10496734818979048,-0.09047497834079238,-0.07307648979275559,-0.10113531126541589,-0.04601054937147279,-0.046113012329390086,-0.05652457137837889,-0.07499990014321659
2007-08-01,0.0,-0.07328478253896359,-0.0659581328731079,-0.10124690535058249,-0.05355122027051029,-0.0720497915450766,-0.142612038571644,-0.07129968812982769,-0.1330959556293545,-0.13533995881234778,-0.15700237945584988
2007-09-01,0.0,-0.015155839514308607,-0.014261642432422506,-0.03340866647007531,-0.026226585189327606,-0.03900092038950691,-0.05935727455426261,0.033905983551733694,-0.05120905185326251,-0.026097382811130707,-0.1164364237500072
2007-10-01,0.0,-0.040593540952574614,-0.040758259960043314,-0.013464358878875211,-0.04301525834820911,-0.04066628131768621,-0.03253624023612901,-0.02136468580141531,-0.031642745305585813,-0.01200357572312171,-0.0064238546798301085
2007-11-01,0.0,-0.07567213080496155,-0.07554247647765194,-0.12388714672284484,-0.10489348968630843,-0.12637378460373455,-0.08528449411788434,-0.09667093989167544,-0.10874312653388565,-0.17327567447472153,-0.07380483600588005
2007-12-01,0.0,-0.052532006029600606,-0.0789501325492324,-0.0854071790338365,-0.0479189095607729,-0.0836849162646921,-0.1628721291060537,-0.0334996308417421,-0.054951324109897504,-0.099331877027307,-0.14141783945498682
2008-01-01,0.0,-0.13862874985547463,-0.12882585288179985,-0.17809528959428553,-0.18503021617511473,-0.19713758581840593,-0.16781216382887915,-0.11780744522437184,-0.16178915443735054,-0.22321893975270213,-0.18042251541270943
2008-02-01,0.0,-0.02562853382017301,-0.03904949416397991,-0.023548205993103213,-0.048599734442773115,-0.029829959763746812,-0.02825728894096251,-0.011148276214124411,-0.045056355644335515,-0.05595661043388381,-0.03222329581479951
2008-03-01,0.0,-0.08884163069577744,-0.06828468839173485,-0.09427753855467964,-0.08694366851131075,-0.12317290037380185,-0.10402061410326485,-0.15162228302263395,-0.12846024880940005,-0.18552009399315933,-0.19265631976755923
2008-04-01,0.0,-0.021668182900673457,-0.047310418956895355,-0.05634480833965086,-0.06543695791926926,-0.09133925346883515,-0.049867720494033055,-0.05970456559930405,-0.08126458607850445,-0.09368473456297706,-0.12802971712745795
2008-05-01,0.0,-0.006475817745429307,-0.027450485285670106,-0.029343046488559007,-0.033608994494334805,-0.016730806319977407,-0.06294737671832601,-0.050007709388542904,-0.0366792537866352,-0.060915724933570704,-0.09677584295964811
2008-06-01,0.0,-0.07297670131806223,-0.10705764590440034,-0.13028164972121384,-0.10739272235773313,-0.13543053057077015,-0.15385649161304565,-0.21477154964408035,-0.18520389644851204,-0.13191017644849073,-0.27223896820028926
2008-07-01,0.0,-0.03685114028495487,-0.034786132043534465,-0.021372760927928367,-0.04868888203751977,-0.021581424820130767,0.0074584384444444304,-0.018068300906629368,-0.031341986569170366,-0.03605189020116307,0.002316604141777333
2008-08-01,0.0,-0.045340499290995845,-0.05180941580827524,-0.05954181947650865,-0.09150058599822905,-0.027128090912133543,-0.07691032638062154,-0.08211264632493384,-0.07204563989414994,-0.04164545157323824,-0.15073915025140044
2008-09-01,0.0,-0.11057356135098767,-0.11475763455590227,-0.11782711367744778,-0.14714961928631906,-0.15971315625234267,-0.22442935266217967,-0.19133518459802556,-0.25546353739658606,-0.18586894324285727,-0.32031746745823547
2008-10-01,0.0,-0.1474786382029612,-0.2051873075447699,-0.20713872405369402,-0.2469281055809585,-0.2595460504265661,-0.26680069418396307,-0.25343003410146797,-0.2871563495980797,-0.2692404909392247,-0.2512920515091539
2008-11-01,0.0,-0.16149520321861016,-0.17415398159656048,-0.15944167058367248,-0.1538679621966157,-0.2279071863835116,-0.2793219739358105,-0.20922045332225359,-0.26563537219889527,-0.3215605236723242,-0.26573311061729726
2008-12-01,0.0,-0.07267655122399333,-0.04089393390217433,-0.07662559154093673,-0.08933339327301863,-0.12596097910628934,-0.16498376495512623,-0.10247760393219724,-0.08562408631821453,-0.22207231357128035,-0.26801256894977893
2009-01-01,0.0,-0.018748606490536217,-0.008677840272900715,-0.0067896129511070165,0.07215153584108219,0.09227942593125919,0.07299845669381398,0.1964335852677662,0.063407361391849,0.2657679779392756,0.2941746040364514
2009-02-01,0.0,0.0139548064905362,-0.034816346795957,-0.0172779645348565,-0.014656021959061597,-0.026645749021476796,-0.002492783451701298,0.0015751470460312021,0.0018779073768707012,0.027254334920407006,0.08720457883334021
2009-03-01,0.0,0.025719443345920443,0.12414225756948935,0.14240917858797655,0.15560636359275273,0.14074828245436713,0.15209016538455525,0.20290115081645543,0.21104315411438385,0.20993006564522135,-0.15755796997126736
2009-04-01,0.0,0.00016565352446612763,0.020570448766349426,0.020718891801274026,0.06804610061700692,0.05267961607938533,0.04475859856768353,0.05342042115508293,0.09773985567980382,0.08616510038126442,0.19559008715817253
2009-05-01,0.0,-0.004047485214415571,0.04835958519093263,0.06049208462830472,0.13871081288954604,0.10341116264361003,0.07902562386912032,0.10727762564714932,0.17840080359787183,0.17065322600496974,0.2600482633140445
2009-06-01,0.0,-0.015634066794040412,-0.007553303866444712,0.007986746249148687,0.016839779461326188,0.036821188758398085,0.01571542969842089,0.05910679895161018,0.06253269949078058,0.10235696556550128,0.11828808180286579
2009-07-01,0.0,-0.0005979494601151525,-0.010734084755230352,0.06859674427370754,0.03565621084989825,0.050075068148954245,0.07834035944234674,0.06834314382675664,0.062049305047805946,0.10106767053475804,0.08357746927983484
2009-08-01,0.0,0.04284616141692362,0.021504372031597326,0.022490955463889427,-0.019747126463326672,0.09536095226464353,0.019971581375350825,0.03531630861456402,0.022081826661105627,0.03890280257778332,0.39814786670240765
2009-09-01,0.0,-0.008654371930607205,-0.010406429260735005,-0.037031824195365305,-0.009898829116299905,-0.030464246538610205,-0.022916777504790008,-0.04813680345820161,-0.059967184629123704,-0.03445701857830881,-0.2556147761566855
2009-10-01,0.0,0.02048276626046404,0.009685488887955939,0.05745141608471594,0.03447947856743694,0.0006664894780901379,0.029061148156321437,0.04457572943793724,0.04931900527298294,0.021980602736270644,0.32983904491142463
2009-11-01,0.0,-0.026005851991020925,0.009727139115971277,0.0035971049896309747,0.026712599430955174,-0.009706528615261225,-0.0069237002238625245,0.08925100369607038,0.03139105174448538,-0.001558214194253625,0.031214135013455577
2009-12-01,0.0,-0.04053765275672487,-0.011054099652571777,-0.060429412463982174,-0.061374634951622584,-0.02714054884483028,-0.06539911756807677,-0.07553056242247068,-0.011762555920236078,-0.031132798454316376,0.28323682054289945
2010-01-01,0.0,0.08556553811285986,0.06704424841978066,0.12758005350660345,0.13388343208603787,0.11552988227624286,0.11550559996423046,0.0067799427556304685,0.13103736905011437,0.08808678490916136,0.03488055950859727
2010-02-01,0.0,0.03469120265530681,0.018806837191845817,0.06972188035056552,0.022437397938765716,0.08260476102358422,0.046525040190874715,0.09220737184050182,0.07098308703397803,0.08525776845506772,0.0010222288094292181
2010-03-01,0.0,0.002503263190498612,-0.007873051912315788,-0.02748421417923059,0.027285397653391913,-0.024598503482916888,0.01974614855708201,0.0003055743701555133,-0.006731871127957887,-0.061174769705439586,0.040751415601882314
2010-04-01,0.0,-0.0565662169627793,-0.0167418090539556,-0.0534006783705913,-0.0467576990909919,-0.0589292967970787,-0.0575691387915527,-0.0863198973188512,-0.0409517626191312,-0.0796775789513502,1.0773365538964066
2010-05-01,0.0,-0.08769384019293064,-0.08663857485172674,-0.08286077135920623,-0.11183164555342993,-0.11039129728951423,-0.13946735681234904,-0.11216844302373283,-0.15127962122129363,-0.18233442908614014,-0.24523714530741084
2010-06-01,0.0,-0.02724276081097539,-0.03831829049060129,-0.04342410232391699,-0.04840256763276829,-0.052295073424933294,-0.040775777174601194,-0.06494791973494059,-0.07247222642668269,-0.0714959496499662,0.04515243449137692
2010-07-01,0.0,-0.020230924917543688,0.027723576387574115,0.02409302479662041,0.02753075789592541,0.018296355325109915,0.0024227523534387126,0.0065930550263383104,0.03084991668173941,-0.05393704515783369,0.0012837339703062126
2010-08-01,0.0,-0.002288460310844096,-0.0012178455337806954,0.003480755036017004,-0.01747819902180261,0.023298351774282203,-0.005976383587530797,0.0178375227308065,0.0011947850887471037,0.022170202597509403,0.4096320935749773
2010-09-01,0.0,0.011407225011928653,0.004659973702663953,-0.006509467989343447,-0.008639776271850646,0.01690862979582005,0.022173426727106753,0.02327407845546435,0.051332933183763446,0.08306766531545876,0.18629985876785915
2010-10-01,0.0,0.04296317805280292,0.012853099928505217,0.043440467485391515,0.08291421404925421,0.07383335798599731,0.07291491545194051,0.036827796414756114,0.09722578576712582,0.06706899503445511,0.26032035819632204
2010-11-01,0.0,-0.03629960781294719,-0.04155892202580709,-0.04188790554843789,-0.04678454330263619,-0.03888591698982059,-0.05324288031263699,-0.028621110058600588,-0.02994929354877569,-0.08692446416991129,0.023543180807867808
2010-12-01,0.0,0.0218587287728938,0.018954461167353304,0.014445688060124598,0.0290443164541948,0.0478374210257241,-0.0131650109571001,-0.0148345163268601,0.0028742455172618003,-0.08636412371484661,0.5560903499330541
2011-01-01,0.0,-0.0493100051859149,-0.03634179812471999,-0.023051126885821296,-0.03915407144081659,-0.027180948765872993,-0.014258587537568194,-0.042972300691347894,0.022714575689678707,0.017023936978526406,-0.06018869011069679
2011-02-01,0.0,-0.04152970120126199,-0.043499644396244985,-0.05399244880347659,-0.02794075196590289,-0.030288251882046688,-0.03477310251228219,-0.04025514625598229,-0.040080378828225786,-0.032163186404681486,-0.16829436736884137
2011-03-01,0.0,-0.010351181639922732,-0.0015720474819429335,-0.01861960501376203,0.000634509675891369,-0.038952904693225335,-0.04742129255427973,-0.04693548108019563,-0.03630926147409433,-0.030447332999861132,-0.16934216628532295
2011-04-01,0.0,-0.026527421791262436,-0.03395967305754024,-0.043691737320083135,-0.027751346008035537,-0.024477742279930936,-0.04373461444607184,-0.05441755592955254,-0.04194892914812544,-0.05406614855874983,-0.21644693041539614
2011-05-01,0.0,-0.06483114179829312,-0.04211517985056762,-0.09953043510251802,-0.1062617630682551,-0.10234647780510472,-0.1408739691712775,-0.137130405500195,-0.163462691267556,-0.19129623139750782,-0.3025471545130952
2011-06-01,0.0,-0.04952974496557898,-0.06998784514046658,-0.08831931716910628,-0.06430392073533438,-0.06148384008941138,-0.06790859250671857,-0.05383174534736687,-0.038772250416694576,-0.08022933842031968,0.1310087619660199
2011-07-01,0.0,-0.04657860779871865,-0.05662628349983445,-0.04481347912740345,-0.04636597177839595,-0.052086655789203046,-0.09347169379334955,-0.10771092058099754,-0.11802943855786796,-0.13847209182575745,-0.36966523062106954
2011-08-01,0.0,-0.04072527103667236,-0.06480279389323976,-0.07815436825708785,-0.08767362488594876,-0.09575906220997757,-0.13668849998414145,-0.08789494499127196,-0.18256135488154376,-0.16649585007168397,-0.21757441623288776
2011-09-01,0.0,-0.04335905944543136,-0.07368764774735186,-0.07569606408757065,-0.08006566198428605,-0.08606341332593725,-0.10803649978657007,-0.09493000581512176,-0.11059854070169806,-0.07540369240898456,-0.14958462238976086
2011-10-01,0.0,-0.016938798832801305,0.012873782776238994,0.005607770955064994,0.0012385839769652948,0.0015630498301217946,0.039506530692081696,0.049994825706718704,0.0576821136797018,0.0679102220798082,0.0033736492885691922
2011-11-01,0.0,-0.021328846349543677,-0.00861408892975718,-0.042039460258992675,-0.029869333409021977,-0.05291611342907158,-0.017711614375060677,-0.03461496176314108,-0.061763861431241275,-0.11773929369301989,0.09019504340169543
2011-12-01,0.0,-0.06491687253522678,-0.05432299584338248,-0.05688925480714238,-0.02535621110997938,-0.05947363061433248,-0.02553207685119608,-0.08773739438474487,-0.07595895244103917,0.01829537679595862,-0.40694093865360964
2012-01-01,0.0,0.014416767045665732,-0.003864842893043466,-0.012636094187254665,0.0012441689720321357,-0.007385183478801266,0.027579456922907836,0.015772535163351732,0.07366306173077164,0.08310006619506183,0.35604577950727184
2012-02-01,0.0,-0.029668128172848512,-0.06662660966300792,-0.06501388993528422,-0.050294982731936416,-0.06632362641638902,-0.06689425763556692,-0.07506895376316251,-0.1405704048582722,-0.13717762778477982,-0.41042233023453073
2012-03-01,0.0,-0.006424287186628762,-0.01382477246144736,-0.003537909712978262,-0.0014144719990473592,-0.012836683998388361,0.005093898920152339,-0.010697035734923461,0.01808443710075354,-0.09335136880645836,-0.08961408314275386
2012-04-01,0.0,-0.006875533545568382,-0.002284406467040482,0.007103874845195816,-0.01048882430619108,0.01271221654417162,0.0013081821815804189,0.01616049453379662,0.03814438881132172,-0.005004211267176581,0.28307970689361656
2012-05-01,0.0,-0.04875178851024299,-0.05144330942403819,-0.09847635487979899,-0.07271653625410679,-0.0767093425289376,-0.1054958454732787,-0.10590409127675919,-0.09490838496963479,-0.2336390834767434,-0.567572694798081
2012-06-01,0.0,-0.04144545920337195,-0.04810570990340575,-0.053457665894365444,-0.07156721087811514,-0.07270280905830265,-0.08432838702223674,-0.06643117671975544,-0.043516046682545245,-0.16574303674042293,0.17935044338124906
2012-07-01,0.0,-0.04568151237291526,-0.05323784835446636,-0.041217416900383864,-0.06390007786199067,-0.04301567460370946,-0.07990167474951476,-0.08654131289278155,-0.035772457288328764,-0.08388702384546756,-0.021209904795759064
2012-08-01,0.0,-0.03674825037180556,-0.013036509110975762,-0.04124427517497867,-0.03704256400665526,-0.02764299867089346,0.0003794596974520392,-0.03802759196946276,-0.10802899262117306,-0.11173002686181056,0.21008895517865434
2012-09-01,0.0,0.0162525689060906,0.0202389531844503,0.0397205516048441,0.012125490098008597,0.048658384885917894,0.040992954742461,0.0587457140433585,0.0016845533446380977,0.0423916076663212,-0.40368998108539006
2012-10-01,0.0,-0.0031732872926149777,0.02963765384002442,0.015177518948868426,0.007726306628255422,0.003409981419674822,0.04983309500103272,0.002578190106401222,0.028763090998538927,0.07776972445627413,0.2987924221588087
2012-11-01,0.0,0.008886375985628941,0.020348870549399344,0.013626038626648643,-0.0060180992199136574,0.007775360661050241,0.00959524950053394,0.013652180904067342,0.0018736031183501436,0.11049001023445285,0.07055992158293226
2012-12-01,0.0,-0.0011762496459067108,0.015258020246448987,0.01636253339512109,-0.0022472863412938103,0.05407199520504498,-0.01987745822926461,-0.02031444442833171,-0.038574977986232314,-0.04575577837557701,-0.5013803613550618
2013-01-01,0.0,-0.003495961256579534,-0.010426107436500234,-0.034282605823694336,-0.008884969385270934,-0.042660470106762535,0.017724152011684268,-0.027634110910658136,0.02684996719446117,-0.05951604918091924,0.6282903633312823
2013-02-01,0.0,0.010300904277512405,0.0318449994357498,0.0618897056003816,0.05466440885938551,0.05773643012905411,0.0319072297457139,0.06498273143633251,0.03737230580837381,-0.014927279152353194,-0.5916581154062341
2013-03-01,0.0,-0.015150335260261338,-0.004732162731181938,0.022431019668231564,0.027861289631738465,-0.008473603865953538,-0.010182090265882538,-0.005011065887481538,-0.03344706515650324,-0.04169646018075924,-0.17952686946134383
2013-04-01,0.0,-0.018393241713998924,-0.013441072216129824,-0.014906585703889724,-0.004692217837885024,-0.025878297225417526,-0.022658617292630023,0.00045909343515447565,-0.023496528172309024,-0.03490641726962732,0.13561379615849656
2013-05-01,0.0,0.00444559793156344,0.02091384707044354,-0.0036554931201657603,0.02410875489712524,-0.0018153197653325605,0.024181512890613842,-0.00942168014602376,0.00794436239111214,-0.04170898639182826,0.42040415125939257
2013-06-01,0.0,-0.04160376128996501,-0.029649554103332115,-0.021246283869795615,-0.07211765310984322,-0.016401596596926915,-0.04665813067002762,-0.026068460694698217,0.016904943650508885,-0.03453003949045781,-0.4730900953705125
2013-07-01,0.0,0.007644244317137346,0.024409221605243545,0.018176798838989747,0.046178396155189844,-0.0009734892889652538,0.035874748450528446,0.06334365954473725,-0.007301928062911754,0.020142995335527443,-0.27243440741720276
2013-08-01,0.0,-0.0035726932309760734,-0.004730485682272873,-0.005068035537100474,-0.004559323449523273,-0.026838226346378773,-0.020197805254811473,0.023602080810898624,-0.013921643378162474,-0.007117657122284273,0.23696221204071374
